"File","Original Link","Fixed Link","Timestamp"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Roles](/tags/roles.md)","[Roles](tags/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Responsibilities](/tags/responsibilities.md)","[Responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Treasury](/tags/treasury.md)","[Treasury](tags/treasury.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[resource](/tags/resources.md)","[resource](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[community](/tags/community.md)","[community](tags/community.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[group-state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group-state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[community](/tags/community.md)","[community](tags/community.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Governance](/tags/governance.md)","[Governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[practices](/tags/practices.md)","[practices](tags/practices.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Purpose](/tags/purpose.md)","[Purpose](tags/purpose.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[network](/tags/networks.md)","[network](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[coordination phase](/artifacts/guides/dao-primitives-framework/group-phase/coordination-phase.md)","[coordination phase](artifacts/guides/dao-primitives-framework/group-phase/coordination-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Governance](/tags/governance.md)","[Governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Roles](/tags/roles.md)","[Roles](tags/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Treasury](/tags/treasury.md)","[Treasury](tags/treasury.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[resource](/tags/resources.md)","[resource](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[network](/tags/networks.md)","[network](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[group-state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group-state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[purpose](/tags/purpose.md)","[purpose](tags/purpose.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[group-state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group-state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[network](/tags/networks.md)","[network](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[transparent](/tags/transparency.md)","[transparent](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Purpose](/tags/purpose.md)","[Purpose](tags/purpose.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Practice](/tags/practices.md)","[Practice](tags/practices.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[roles](/tags/roles.md)","[roles](tags/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[tasks](/tags/tasks.md)","[tasks](tags/tasks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Governance](/tags/governance.md)","[Governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Resource](/tags/resources.md)","[Resource](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[treasury](/tags/treasury.md)","[treasury](tags/treasury.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Progress](/tags/progress.md)","[Progress](tags/progress.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Treasury](/tags/treasury.md)","[Treasury](tags/treasury.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[decisions](/tags/decisions.md)","[decisions](tags/decisions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[transparent](/tags/transparency.md)","[transparent](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[practices](/tags/practices.md)","[practices](tags/practices.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Roles](/tags/roles.md)","[Roles](tags/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Governance](/tags/governance.md)","[Governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Decision-making](/tags/decisions.md)","[Decision-making](tags/decisions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Coordination](/tags/coordination.md)","[Coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[network](/tags/networks.md)","[network](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Purpose](/tags/purpose.md)","[Purpose](tags/purpose.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[network](/tags/networks.md)","[network](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[purpose](/tags/purpose.md)","[purpose](tags/purpose.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[DAO Primitives Framework](/artifacts/guides/dao-primitives-framework/dao-primitives-framework.md)","[DAO Primitives Framework](artifacts/guides/dao-primitives-framework/dao-primitives-framework.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Conversation Phase](/artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","[Conversation Phase](artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Formation Phase](/artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md)","[Formation Phase](artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Organization Phase](/artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","[Organization Phase](artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Coordination Phase](/artifacts/guides/dao-primitives-framework/group-phase/coordination-phase.md)","[Coordination Phase](artifacts/guides/dao-primitives-framework/group-phase/coordination-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Completion Phase](/artifacts/guides/dao-primitives-framework/group-phase/completion-phase.md)","[Completion Phase](artifacts/guides/dao-primitives-framework/group-phase/completion-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Conversation/Ideation Phase:](/artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","[Conversation/Ideation Phase:](artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Formation Phase](/artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md)","[Formation Phase](artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Conversation Phase](/artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","[Conversation Phase](artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Learn more](/artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md)","[Learn more](artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Organization Phase](/artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","[Organization Phase](artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[group-state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group-state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Learn more](/artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","[Learn more](artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/group-phase.md","[Coordination Phase](/artifacts/guides/dao-primitives-framework/group-phase/coordination-phase.md)","[Coordination Phase](artifacts/guides/dao-primitives-framework/group-phase/coordination-phase.md)","20250802-214203"
